"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005791","GO:0005791","rough endoplasmic reticulum","32/2712","82/19550",1.4462688632117e-08,1.21187356469118e-07,6.07205439243145e-08,"PKM/HSPD1/CKAP4/CANX/GLUL/RPN1/RAB14/NUCB1/RPS21/APP/PLOD1/STAU1/PLOD3/RPS26/SSR4/LRPAP1/CCDC47/RPS23/F12/SEC61A1/PLOD2/CA4/BAIAP2/MT3/SEC61B/SEC63/RPS29/SEC62/CYBB/ARL6IP1/ARSB/PSEN1",32
"GO:0005852","GO:0005852","eukaryotic translation initiation factor 3 complex","12/2712","15/19550",1.5030391195953e-08,1.23114103166851e-07,6.16859342991802e-08,"EIF3I/EIF3CL/EIF3F/EIF3L/EIF3G/EIF3B/EIF3M/COPS5/EIF3H/EIF3D/EIF3E/EIF3K",12
"GO:0033290","GO:0033290","eukaryotic 48S preinitiation complex","12/2712","15/19550",1.5030391195953e-08,1.23114103166851e-07,6.16859342991802e-08,"EIF3I/EIF2S1/EIF3CL/EIF3F/EIF3L/EIF3G/EIF3B/EIF3M/EIF3H/EIF3D/EIF3E/EIF3K",12
"GO:0030176","GO:0030176","integral component of endoplasmic reticulum membrane","50/2712","162/19550",1.86365602534017e-08,1.50956138052554e-07,7.56360983383673e-08,"HSPA5/PDIA3/RRBP1/CANX/RTN4/RTN1/KTN1/HLA-A/CALR/HLA-C/ESYT1/HACD3/HLA-DRB1/TAP1/HLA-DRA/HLA-DRB3/TBL2/SACM1L/TAP2/TAPBP/CCDC47/CD74/EMC1/SEC61A1/FKBP8/STIM1/TECR/TMCO1/DPM3/EMC2/TMEM33/DHCR7/HLA-DQB1/SEC62/EMC8/HLA-DRB4/HLA-DPB1/AUP1/PIGK/ERGIC3/ARL6IP1/EMC7/SLC35B2/PIGS/HLA-DPA1/SGPL1/PIGT/SYVN1/DERL1/RHBDD2",50
"GO:0019898","GO:0019898","extrinsic component of membrane","79/2712","309/19550",2.86290772772746e-08,2.29347223463002e-07,1.149137052078e-07,"ANXA2/IQGAP1/ANXA1/EZR/GNAI2/ATP2A2/CTNNA1/GNAS/EEA1/SCRIB/CTNND1/FERMT2/RAB7A/NUCB1/GNAI1/RHOA/GNB4/SEC23A/OPA1/ESYT1/SARM1/RAC1/PICALM/SGTA/GNA11/PACSIN2/FKBP1A/STOML2/YES1/VPS13C/NMT1/FYN/PTK2/PIK3C2B/SERPINE2/FMR1/RPH3A/ESYT2/SNX18/UBXN6/WDR91/EHD2/KPNA2/VAC14/GNG10/AZU1/DLG4/GOLGA3/AKT1/KRAS/AKAP9/GRIPAP1/CNTFR/EMC2/RNF40/WDR45B/CDH11/AAK1/S100A10/OSBPL2/ASPSCR1/GNB5/CDH6/SNX9/KIF1A/GNAZ/COQ6/PIK3R1/DNAJA3/CDH1/COQ7/STXBP5/GBA/LPA/USP8/CYLD/TAMM41/TOR1A/TDGF1",79
"GO:0070993","GO:0070993","translation preinitiation complex","13/2712","18/19550",2.96691393240768e-08,2.35095680078826e-07,1.17793951320991e-07,"EIF3I/EIF2S1/EIF3CL/EIF3F/EIF3L/EIF3G/EIF3B/EIF3M/EIF3H/EIF3D/EIF3E/EIF3K/DHX29",13
"GO:0055037","GO:0055037","recycling endosome","56/2712","195/19550",4.5507857751048e-08,3.56722884951764e-07,1.78734879905078e-07,"ANK2/PDIA3/EEA1/HLA-A/RAN/NDRG1/RAB14/MYO5A/RAB11B/TFRC/HLA-C/LTF/EHD1/RAC1/RAB10/STX12/SCAMP3/TNIK/PACSIN2/RAB8A/RAB35/STX7/APP/VPS51/RAB8B/RABEP1/RAB13/RAB4B/EHD4/VPS16/SORL1/MLC1/EHD2/AP1G1/TUBG1/VTI1B/ATP9A/SCAMP2/OPTN/GRIPAP1/WASH6P/STX8/ARHGAP44/MICALL2/SCAMP4/TBC1D17/ARF6/ACAP1/TMUB1/SLC9A6/SCAMP5/ITSN1/FZD7/UNC13D/RAB11FIP5/RAB11FIP1",56
"GO:0005741","GO:0005741","mitochondrial outer membrane","58/2712","205/19550",4.71074212058386e-08,3.65333085734642e-07,1.83048993935341e-07,"PLEC/MAOB/RPS27A/HADHB/IMMT/PHB2/PPP1CC/NME1/CYB5R3/VAT1/OPA1/GJA1/SARM1/CHCHD3/SH3GLB1/MAVS/MAOA/CPT1A/MFF/COASY/VPS13C/RMDN3/PGRMC1/HK2/HMOX1/MTOR/FIS1/TOMM22/GDAP1/QTRT1/DNAJC11/PDE2A/PGAM5/KRAS/MT3/AGPAT5/SPIRE1/CYB5A/BID/TOMM40/ABCB6/AGK/ASS1/SAMM50/SYNJ2BP/APOO/BAD/ARMC1/MGST1/RPS6KB1/MTX2/SPATA18/BCL2L1/FUNDC2/MFN1/MSTO1/RAB11FIP5/CISD2",58
"GO:0035577","GO:0035577","azurophil granule membrane","25/2712","58/19550",5.33128421879958e-08,4.09105915316304e-07,2.04981232567696e-07,"CKAP4/RAP1B/VAPA/CPNE3/CPNE1/DDOST/PRCP/ARL8A/STOM/LAMTOR1/RAB3D/LPCAT1/DNAJC5/ATP8A1/TOM1/AZU1/BST2/SURF4/DNAJC13/MAGT1/SNAP29/MGST1/FPR1/NDUFC2/PSEN1",25
"GO:0005905","GO:0005905","clathrin-coated pit","28/2712","70/19550",6.10353417961675e-08,4.63487126764647e-07,2.32228767579716e-07,"CLTC/HSPD1/AP2A2/AP2A1/AP2B1/DNM2/CTTN/TFRC/HIP1R/AP2M1/MYO6/PICALM/EPN1/RAB35/ATAT1/APP/CLTB/CLTA/SORT1/EPS15L1/REPS1/AP2S1/AAK1/AP1S2/DAB2/ITSN1/ARRB1/NECAP1",28
"GO:0030118","GO:0030118","clathrin coat","21/2712","44/19550",7.1771058933798e-08,5.39392803739575e-07,2.70261068367096e-07,"CLTC/AP2A2/AP2A1/AP2B1/AP1B1/AP2M1/PICALM/EPN1/CLTB/NCALD/CLTA/EPN2/AP3B1/CLINT1/EPS15L1/AP1G1/AP1M1/AP2S1/AP1S2/IGF2R/NECAP1",21
"GO:0070820","GO:0070820","tertiary granule","49/2712","164/19550",8.05703141757256e-08,5.99344479939837e-07,3.00299667228537e-07,"SPTAN1/ALDOA/ALDOC/IDH1/ILF2/AP2A2/HP/CYFIP1/RAB14/RHOA/LGALS3/LTF/CSTB/RAC1/PRCP/ORM1/ARL8A/ITGB2/STOM/STX7/LAMTOR1/DSC1/CST3/GGH/DYNLL1/DYNC1LI1/NIT2/SNAP23/FCER1G/STXBP3/FLG2/CYBA/CD47/DIAPH1/ITGAX/ITGAM/GOLGA7/LRG1/LYZ/CYBB/ADAM10/PTPN6/CAMP/FPR1/CTSH/SERPINB12/ATP6AP2/ANO6/GSDMD",49
"GO:0005802","GO:0005802","trans-Golgi network","68/2712","259/19550",8.69964060795171e-08,6.40609899312808e-07,3.20975575859569e-07,"FLNA/CLTC/POSTN/AP1B1/DNM2/RAB14/NUCB1/CORO7/MYO18A/OSBP/RAC1/RAB10/RAB31/SCAMP3/RAB21/HLA-DRB1/RAB8A/HLA-DRA/HLA-DRB3/APP/VPS51/PLOD3/CLTB/RAB13/CLTA/ARFIP1/SORL1/CD74/CHID1/ATP8A1/ARFIP2/AP1G1/AP1M1/STX4/ATP9A/CA4/SCAMP2/OPTN/MYO1B/ATXN2/TGOLN2/HLA-DQB1/M6PR/AP1S2/GBF1/STX8/HLA-DRB4/IGF2R/STX16/HLA-DPB1/SNX9/ADAM10/ARFGEF1/PLD4/BICD1/SCAMP4/HLA-DPA1/WLS/CDH1/PREPL/GBA/TRAPPC9/RBFOX1/SCAMP5/YIPF5/COG8/COG5/CHST1",68
"GO:0005912","GO:0005912","adherens junction","50/2712","170/19550",1.03422038957832e-07,7.53946664002595e-07,3.77762605456502e-07,"ACTB/MYH9/TLN1/ANXA2/ANXA1/RDX/SYNM/PARK7/CTNNA1/CNN3/SCRIB/FLOT1/CTNND1/FERMT2/PPP1CA/NDRG1/PDLIM5/TJP2/FLOT2/LIN7C/RAB10/ABI2/SORBS1/NOTCH1/LIN7A/TBCD/DAG1/PPP1R9B/CXADR/EIF4G2/SNAP23/MAGI1/SPTBN4/PDLIM3/ARVCF/BAIAP2/ITGA6/PDLIM1/CDH11/NF2/CDC42EP1/IGSF21/CDH6/ADAM10/PDLIM7/TRIM29/CDH1/DLL1/SHROOM3/STXBP6",50
"GO:0005743","GO:0005743","mitochondrial inner membrane","111/2712","495/19550",1.2327529214769e-07,8.89779088867982e-07,4.45821014854075e-07,"HSPD1/LDHB/GATM/PHB/CLU/HADHB/IMMT/UQCRC1/SHMT2/PHB2/UQCRC2/NDUFS1/SLC25A6/SDHA/GPD2/LGALS3/OPA1/CHCHD3/UQCRFS1/MTCH2/NDUFV1/SLC27A1/LETM1/CRAT/SFXN1/FDXR/COX5A/CYC1/PMPCA/STOML2/CKMT1A/CPT2/UQCRH/NDUFS2/SFXN3/CDS2/NDUFA10/PMPCB/SLC25A3/AFG3L2/NDUFB9/COX6B1/TIMM44/COX5B/NDUFA2/NDUFB4/MRPL53/NDUFS6/NDUFB10/SFXN5/NDUFA5/COX6C/DNAJC11/MRPS36/PDE2A/COA3/NDUFA12/SLC25A1/TIMM50/SLC25A18/NDUFA4/MRPL4/NDUFS8/ALDH18A1/NDUFA6/MRPL17/NDUFB6/TOMM40/TIMM9/NDUFB5/AGK/CCDC51/MRPL2/SAMM50/EFHD1/SLC25A22/APOO/SPNS1/PTPN1/NDUFS7/MRPL43/COQ6/UQCRQ/OXA1L/BDH1/MRPS28/UQCC3/MRPL23/MTX2/UQCR10/COQ7/NDUFB1/MRPS34/HIGD1A/SLC25A24/SCO1/BCL2L1/ACAD9/MRPS7/SMIM20/MRPL11/NDUFA7/PLA2G4A/NDUFC2/PLSCR3/MRPS9/MRPS6/PSEN1/TAMM41/MRPL49/SLC25A37",111
"GO:0005819","GO:0005819","spindle","92/2712","391/19550",1.52434141047967e-07,1.08116359587616e-06,5.41713620343698e-07,"CLTC/MYH9/MAP4/CRMP1/HSPA2/MAPK1/DCTN1/NPM1/NSFL1C/PPP2CA/PAFAH1B1/MAPRE1/CTTN/ARHGEF2/CKAP5/CDC42/TPT1/KIF2A/CBX3/ARL8B/SMC3/SMC1A/NUDC/SBDS/CEP170/CLASP1/ARL8A/SNCG/EMD/TTLL12/ATAT1/APP/GIT1/MAPRE2/DYNLL1/DYNC1LI1/CBX1/RANGAP1/RMDN3/MAP7D1/CLTA/EML3/GOLGA2/RAD21/DCTN4/EML4/DYNLT1/ARHGEF7/EPB41/VPS4A/TUBG1/RAE1/MAPRE3/TUBGCP3/DIAPH1/CENPV/AKT1/CHAMP1/ZW10/NUP85/CUL3/DCTN3/STAG2/KIF3B/LSM14A/NSUN2/NUSAP1/CDK1/CENPF/TMEM9/PIN4/MMS19/SPATA5/NUP62/CKAP2/IKBKG/MAD2L1/TMEM201/TUBGCP6/TBL1X/NEK6/POLB/KIF4A/DYNLT3/ARL2BP/PSRC1/AURKB/NCOR1/UBXN2B/ANKFN1/CYLD/CDK5RAP2",92
"GO:0016282","GO:0016282","eukaryotic 43S preinitiation complex","12/2712","17/19550",1.55723151669406e-07,1.08116359587616e-06,5.41713620343698e-07,"EIF3I/EIF3CL/EIF3F/EIF3L/EIF3G/EIF3B/EIF3M/EIF3H/EIF3D/EIF3E/EIF3K/DHX29",12
"GO:0071004","GO:0071004","U2-type prespliceosome","12/2712","17/19550",1.55723151669406e-07,1.08116359587616e-06,5.41713620343698e-07,"SF3B1/U2AF2/SF3A1/LUC7L2/SNRNP70/LUC7L/SNRPB/SNRPGP15/PRPF40A/SF3A2/LSM7/SNRPC",12
"GO:0071010","GO:0071010","prespliceosome","12/2712","17/19550",1.55723151669406e-07,1.08116359587616e-06,5.41713620343698e-07,"SF3B1/U2AF2/SF3A1/LUC7L2/SNRNP70/LUC7L/SNRPB/SNRPGP15/PRPF40A/SF3A2/LSM7/SNRPC",12
"GO:0030134","GO:0030134","COPII-coated ER to Golgi transport vesicle","33/2712","94/19550",1.71961526175397e-07,1.18264106209306e-06,5.92558585728526e-07,"HLA-A/SEC22B/HLA-C/SEC23A/SEC31A/LMAN1/PDCD6/SEC16A/HLA-DRB1/TMED10/HLA-DRA/HLA-DRB3/APP/SEC23B/LMAN2/GOLGA2/CD74/SEC24B/SEC24C/PEF1/VTI1B/TMED2/HLA-DQB1/HLA-DRB4/HLA-DPB1/ERGIC2/STX5/ERGIC3/YIF1A/HLA-DPA1/TMED1/YIPF5/LMAN2L",33
"GO:0042788","GO:0042788","polysomal ribosome","17/2712","32/19550",1.75296119837521e-07,1.19430720898647e-06,5.98403871949038e-07,"EEF2/RPS21/RPL7A/RPL30/RPL11/RPS26/LARP1/RPL24/RPL31/RPL38/RPL32/ELAVL4/RPS23/RPL19/EIF3H/RPS29/RPL39",17
"GO:0098803","GO:0098803","respiratory chain complex","32/2712","90/19550",1.88104390284057e-07,1.26970463441739e-06,6.36181514898322e-07,"UQCRC1/UQCRC2/NDUFS1/SDHA/UQCRFS1/NDUFV1/COX5A/CYC1/UQCRH/NDUFS2/NDUFA10/NDUFB9/COX6B1/COX5B/NDUFA2/NDUFB4/NDUFS6/NDUFB10/NDUFA5/COX6C/NDUFA12/NDUFA4/NDUFS8/NDUFA6/NDUFB6/NDUFB5/NDUFS7/UQCRQ/UQCR10/NDUFB1/NDUFA7/NDUFC2",32
"GO:0022625","GO:0022625","cytosolic large ribosomal subunit","24/2712","58/19550",2.49454536394858e-07,1.66837024799864e-06,8.35931667107829e-07,"RPLP0/RPL5/RPL3/RPL7/RPL7A/RPL12/RPL10/RPL15/RPL23/RPL9/RPL30/RPLP1/RPL11/FXR2/RPL28/RPL24/RPL31/RPL26/RPL38/RPL32/RPL19/RPL34/RPL36AL/RPL39",24
"GO:0005770","GO:0005770","late endosome","71/2712","282/19550",2.6789341783133e-07,1.77540274180945e-06,8.895599616026e-07,"HSPA8/ANXA6/ANXA2/EGFR/MAPK1/RAB7A/VPS35/RAB14/MYO5A/PRKAR1A/RAP1A/TPT1/GJA1/SCARB2/ARL8B/ARL8A/MAP2K2/HLA-DRB1/VPS18/HLA-DRA/STX7/HLA-DRB3/LAMTOR1/VPS29/HGS/EXOC8/VPS26B/CHMP4B/TSG101/VPS16/SORL1/VPS11/CD74/SQSTM1/CHID1/UBXN6/VPS4A/RHOB/WDR91/CHMP6/VAC14/KIDINS220/VTI1B/PRKAR1B/BST2/LAMTOR4/VTA1/VPS28/LAMTOR5/MAGI2/VPS37B/NPC1/M6PR/ABCB6/TMEM9/STX8/HLA-DRB4/IGF2R/HTT/SLC39A14/CTSH/LGMN/VAMP5/MVB12B/CHMP2B/DERL1/VPS33A/HDAC6/UNC13D/MTM1/CHMP1A",71
"GO:0030016","GO:0030016","myofibril","61/2712","231/19550",3.17102623295038e-07,2.08259290434309e-06,1.04347662667974e-06,"PLEC/SPTBN1/FLNA/FLNC/ENO1/ACTC1/ACTN4/ACTN1/AHNAK/ALDOA/ANK2/SYNM/ATP2B4/FLNB/CALD1/CAPZB/FERMT2/TPM2/DES/SRI/PDLIM5/SYNE2/LMAN1/DST/ANK1/PSMA6/BAG3/RPL15/DMD/MYH1/PALLD/PPP3CB/PPP1R12A/FKBP1A/CSRP2/DAG1/SYNPO/FXR1/STUB1/ILK/PDE4B/CAB39/DCTN4/S100A1/SQSTM1/ANK3/PDLIM3/PDLIM1/DNAJB6/SYNE1/NEBL/PPP2R5A/HDAC4/SDC4/PDLIM7/SCO1/PSEN1/MTM1/OBSCN/FHL3/CACNA1C",61
"GO:0098858","GO:0098858","actin-based cell projection","59/2712","221/19550",3.29742287155651e-07,2.14626899407562e-06,1.07538133123131e-06,"DYNC1H1/ACTC1/TUBB3/MAP2/EZR/RDX/FSCN1/AP2A1/PAFAH1B1/CYFIP1/MYO5A/RUFY3/CDC42/SYNE2/CLIC4/AKR1B1/PALM/GPM6A/MYO6/ENAH/RHOC/SLC9A3R1/ABI2/DMD/EXOC4/APP/DAG1/PPP1R9B/UTRN/FXR2/CXADR/ERMN/PDGFRA/FXR1/ITGB3/SLC7A5/FMR1/ABI1/ITGA3/CDK5/BAIAP2/INPPL1/ITGA6/MYO1B/NF2/KIF13B/JAM3/MYO1D/S100P/ARF6/TENM2/PODXL/SLC4A7/TBC1D10A/PPP1R9A/WWOX/CD302/MYO1F/MTM1",59
"GO:0055038","GO:0055038","recycling endosome membrane","32/2712","92/19550",3.35108367587565e-07,2.16189380505606e-06,1.08321009364588e-06,"PDIA3/HLA-A/NDRG1/RAB14/RAB11B/HLA-C/EHD1/RAC1/RAB10/STX12/SCAMP3/PACSIN2/RAB8A/RAB35/RAB8B/RAB13/EHD4/SORL1/EHD2/VTI1B/ATP9A/SCAMP2/OPTN/GRIPAP1/WASH6P/SCAMP4/ARF6/ACAP1/SLC9A6/SCAMP5/FZD7/RAB11FIP5",32
"GO:0098798","GO:0098798","mitochondrial protein-containing complex","68/2712","268/19550",3.49340955672049e-07,2.23394347969231e-06,1.11931035658542e-06,"PHB/IMMT/UQCRC1/PHB2/UQCRC2/NDUFS1/SLC25A6/SDHA/PDHB/CHCHD3/UQCRFS1/SUCLG2/NDUFV1/MCCC2/COX5A/CYC1/UQCRH/NDUFS2/NDUFA10/PMPCB/AFG3L2/NDUFB9/COX5B/NDUFA2/TOMM22/NDUFB4/BCKDHA/MRPL53/NDUFS6/NDUFB10/NDUFA5/COX6C/DNAJC11/MRPS36/NDUFA12/TIMM50/NDUFA4/DBT/MRPL4/NDUFS8/NDUFA6/MRPL17/NDUFB6/TOMM40/TIMM9/NDUFB5/AGK/MRPL2/SAMM50/APOO/NDUFS7/MRPL43/UQCRQ/MRPS28/MRPL23/MTX2/UQCR10/NDUFB1/MRPS34/BCKDK/MRPS7/MFN1/MRPL11/NDUFA7/NDUFC2/MRPS9/MRPS6/MRPL49",68
"GO:1904115","GO:1904115","axon cytoplasm","25/2712","63/19550",3.69368662894466e-07,2.34147613260927e-06,1.17318925422773e-06,"DYNC1H1/PAFAH1B1/KIF5B/KIF5C/OPA1/DST/ARL8B/ARL8A/RAB21/DYNLL1/RANGAP1/MAPK8IP3/AP3B1/AP3B2/ZC3H14/KIF3B/BLOC1S3/DLG2/KIF1A/ACTR10/BLOC1S2/BLOC1S4/KIF4A/TRIM46/HDAC6",25
"GO:0071007","GO:0071007","U2-type catalytic step 2 spliceosome","16/2712","30/19550",3.77821502808136e-07,2.37441272023389e-06,1.18969202789858e-06,"CDC5L/SNRPD3/PPIL1/SNRNP40/SNW1/SNRPB/PLRG1/SNRPB2/AQR/BUD31/SNRPE/SNRPF/CRNKL1/XAB2/BCAS2/CWC22",16
"GO:0005643","GO:0005643","nuclear pore","30/2712","84/19550",4.02557004713444e-07,2.50823979859915e-06,1.25674566473743e-06,"KPNB1/RAN/MVP/KPNA3/DDX19B/XPO7/NUP98/NUP214/NUTF2/RANGAP1/AGFG1/NUP155/NUP35/RAE1/CETN2/RANBP2/NUP85/NUP188/NUP43/NUP160/NUP54/XPO4/NUP62/ENY2/NUP107/MAD2L1/POM121/NUP37/NUP50/SUMO1",30
"GO:0030125","GO:0030125","clathrin vesicle coat","15/2712","27/19550",4.34341399699911e-07,2.68334644390877e-06,1.34448229880347e-06,"CLTC/AP2A2/AP2A1/AP2B1/AP2M1/EPN1/CLTB/NCALD/CLTA/EPN2/CLINT1/AP1G1/AP2S1/AP1S2/NECAP1",15
"GO:0031901","GO:0031901","early endosome membrane","49/2712","173/19550",4.85975929485273e-07,2.93516296368613e-06,1.47065417428213e-06,"ANXA1/EGFR/EEA1/HLA-A/RAB14/HLA-C/EHD1/APPL1/RAB5B/RAB31/STX12/RAB21/SNX12/SH3GL1/SNX3/HLA-DRA/STX7/HGS/RABEP1/SNX27/RUFY1/EHD4/TSG101/SORL1/SNX6/UBXN6/WDR91/VAC14/VTI1B/ATP9A/GRIPAP1/WASH6P/RBSN/DNAJC13/STAM2/ABCB6/SLC39A14/SNX21/SNX4/APPL2/ARF6/WLS/SNX8/MON2/DTX3L/NTRK2/SLC9A6/PSEN1/RAB11FIP5",49
"GO:0097060","GO:0097060","synaptic membrane","89/2712","384/19550",4.87511422749772e-07,2.93516296368613e-06,1.47065417428213e-06,"HSPA8/ANXA1/ANK2/ATP2B4/CANX/SCRIB/DNM2/DBN1/ATP2B3/DNM3/FLOT2/PALM/GPM6A/HIP1R/COMT/LIN7C/ANK1/PICALM/DMD/SNTA1/LIN7A/NLGN3/LRRC4B/DAG1/PPP1R9B/UTRN/PTPRS/CLTB/SRPX2/CLTA/ITGB3/NLGN4X/PTPRD/FMR1/SLC6A9/SRGAP2/RPH3A/ANK3/SLC6A11/PTPRA/KPNA2/ITGA3/PDE2A/STRN/STX4/ERC1/BAIAP2/DLG4/GRIA2/EPHB2/AKAP9/SLC16A3/SYNE1/NIPSNAP1/SCN2A/EXOC3/SIGMAR1/CSPG5/ADAM23/SYNJ2BP/IGSF21/GRM2/DLG2/NRXN1/GABBR2/ADAM10/NDUFS7/APBA1/GRM5/SLC6A1/NRP2/TMUB1/TENM2/GABRB2/DNAJA3/PRRT1/STXBP5/CLSTN1/DENND1A/SNCAIP/KCND2/ATP6AP2/SYT7/ITSN1/FXYD6/ARRB1/PSEN1/CACNA1C/GPC4",89
"GO:0005788","GO:0005788","endoplasmic reticulum lumen","76/2712","313/19550",4.90463715973581e-07,2.93516296368613e-06,1.47065417428213e-06,"COL6A3/GANAB/HSPA5/HSP90B1/PDIA3/C4A/CKAP4/P4HB/CANX/PDIA4/APOE/SERPINH1/MAPK1/CLU/KTN1/HYOU1/COL6A1/COL1A1/CALR/LGALS1/PRKCSH/PPIB/COL1A2/NUCB1/COL6A2/TMEM43/CALU/TXNDC5/ESD/ERP44/VGF/FBN1/THBS1/FKBP10/ERP29/ARSA/APP/DAG1/CST3/CHGB/PLOD3/SERPIND1/MANF/SPP1/P4HA1/APOB/LRPAP1/MYDGF/H6PD/RCN2/COLGALT1/SPON1/GOLM1/POGLUT1/DNAJC10/TIMP1/COL21A1/TGOLN2/ERLEC1/RCN3/GBF1/COL14A1/CRTAP/ADAM10/OS9/ADAM17/COL3A1/APOL1/TMEM132A/MEN1/COL5A3/ARSB/CNPY3/ERAP2/MINPP1/TOR1A",76
"GO:0005746","GO:0005746","mitochondrial respirasome","31/2712","89/19550",4.91206970603166e-07,2.93516296368613e-06,1.47065417428213e-06,"UQCRC1/UQCRC2/NDUFS1/SDHA/UQCRFS1/NDUFV1/COX5A/CYC1/UQCRH/NDUFS2/NDUFA10/NDUFB9/COX5B/NDUFA2/NDUFB4/NDUFS6/NDUFB10/NDUFA5/COX6C/NDUFA12/NDUFA4/NDUFS8/NDUFA6/NDUFB6/NDUFB5/NDUFS7/UQCRQ/UQCR10/NDUFB1/NDUFA7/NDUFC2",31
"GO:0043292","GO:0043292","contractile fiber","62/2712","239/19550",4.986065029643e-07,2.95515561512987e-06,1.48067142942757e-06,"PLEC/SPTBN1/FLNA/FLNC/ENO1/ACTC1/ACTN4/ACTN1/AHNAK/ALDOA/ANK2/SYNM/ATP2B4/FLNB/CALD1/CAPZB/FERMT2/TPM2/DES/SRI/PDLIM5/SYNE2/LMAN1/DST/ANK1/PSMA6/BAG3/RPL15/DMD/MYH1/PALLD/PPP3CB/PPP1R12A/FKBP1A/CSRP2/DAG1/SYNPO/FXR1/STUB1/MYL6B/ILK/PDE4B/CAB39/DCTN4/S100A1/SQSTM1/ANK3/PDLIM3/PDLIM1/DNAJB6/SYNE1/NEBL/PPP2R5A/HDAC4/SDC4/PDLIM7/SCO1/PSEN1/MTM1/OBSCN/FHL3/CACNA1C",62
"GO:0098687","GO:0098687","chromosomal region","82/2712","348/19550",6.66906392692317e-07,3.92076419574757e-06,1.96448657270148e-06,"PPP2R1A/DCTN1/XRCC5/PPP1CB/PPP2CA/APEX1/PAFAH1B1/PPP1CC/PPP1CA/CKAP5/MCM4/ALYREF/SSB/RPA1/DCTN2/CBX3/SMC3/SMC1A/SUN2/MCM6/SUGT1/PCNA/CLASP1/MCM3/PTGES3/FEN1/MCM5/PPP1R12A/NUP98/DYNLL1/DYNC1LI1/PURA/CBX5/HAT1/CBX1/RANGAP1/TOP2A/DNMT1/POLR2B/FMR1/RAD21/DCTN4/MSH2/BAZ1B/PPP2R5C/PDS5A/CENPV/CHAMP1/ZW10/NUP85/PHF6/DCTN3/STAG2/PPP2R5A/NUP43/CDK1/NUP160/CENPF/RASSF2/PDS5B/NUP107/MAD2L1/GAR1/AHCTF1/TELO2/DCTN5/WRAP53/CSNK1A1/NHP2/WDR82/KAT7/DYNLT3/MEN1/NUP37/XRCC1/AURKB/KDM1A/ATRX/PIF1/PSEN1/SMCHD1/CDCA5",82
"GO:0042581","GO:0042581","specific granule","46/2712","160/19550",6.76247841921584e-07,3.94387741408668e-06,1.97606737807823e-06,"SPTAN1/CKAP4/KPNB1/ILF2/HP/CYFIP1/LTF/RAP1A/ACAA1/ERP44/PDXK/ORM1/SLC44A2/ITGB2/STOM/LAMTOR1/GGH/NIT2/PGRMC1/SNAP23/DNAJC5/TOLLIP/ATP8A1/STXBP3/TOM1/CYBA/AP1M1/STX4/HMOX2/CD47/ANXA3/ITGAM/LRG1/PTPRJ/LYZ/CYBB/HVCN1/ADAM10/PTPN6/CAMP/ELANE/TMBIM1/NEU1/STK10/ANO6/GSDMD",46
"GO:0070469","GO:0070469","respirasome","33/2712","100/19550",8.77702588992643e-07,5.07813640774315e-06,2.5443842805384e-06,"UQCRC1/UQCRC2/NDUFS1/SDHA/UQCRFS1/NDUFV1/COX5A/CYC1/UQCRH/NDUFS2/NDUFA10/NDUFB9/COX6B1/COX5B/NDUFA2/NDUFB4/NDUFS6/NDUFB10/NDUFA5/COX6C/NDUFA12/NDUFA4/NDUFS8/NDUFA6/NDUFB6/NDUFB5/NDUFS7/UQCRQ/UQCR10/NDUFB1/HIGD1A/NDUFA7/NDUFC2",33
"GO:0098800","GO:0098800","inner mitochondrial membrane protein complex","43/2712","147/19550",9.25762287444408e-07,5.31402131926751e-06,2.6625736737937e-06,"PHB/IMMT/UQCRC1/PHB2/UQCRC2/NDUFS1/SLC25A6/SDHA/CHCHD3/UQCRFS1/NDUFV1/COX5A/CYC1/UQCRH/NDUFS2/NDUFA10/AFG3L2/NDUFB9/COX5B/NDUFA2/NDUFB4/NDUFS6/NDUFB10/NDUFA5/COX6C/DNAJC11/NDUFA12/TIMM50/NDUFA4/NDUFS8/NDUFA6/NDUFB6/NDUFB5/AGK/SAMM50/APOO/NDUFS7/UQCRQ/MTX2/UQCR10/NDUFB1/NDUFA7/NDUFC2",43
"GO:0005838","GO:0005838","proteasome regulatory particle","12/2712","19/19550",9.66494475332281e-07,5.50448806654088e-06,2.75800643865379e-06,"PSMD2/PSMC6/PSMC2/PSMD11/PSMD3/PSMC5/PSMD1/PSMC3/PSMD6/PSMD4/PSMD12/PSMD14",12
"GO:0012507","GO:0012507","ER to Golgi transport vesicle membrane","24/2712","62/19550",1.07517336496807e-06,6.07597971365679e-06,3.04435053157015e-06,"HLA-A/SEC22B/HLA-C/SEC23A/SEC31A/LMAN1/PDCD6/SEC16A/HLA-DRB1/TMED10/HLA-DRA/HLA-DRB3/SEC23B/CD74/SEC24B/SEC24C/PEF1/VTI1B/TMED2/HLA-DQB1/HLA-DRB4/HLA-DPB1/STX5/HLA-DPA1",24
