"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005484","GO:0005484","SNAP receptor activity","12/2695","36/18368",0.00393412902239748,0.0276864329951223,0.0211200610676075,"SEC22B/STX12/YKT6/STX7/SNAP23/VTI1B/STX4/SNAP29/STX8/STX16/STX5/USE1",12
"GO:0042605","GO:0042605","peptide antigen binding","12/2695","36/18368",0.00393412902239748,0.0276864329951223,0.0211200610676075,"HLA-A/HLA-C/HLA-DRB1/TAP1/HLA-DRA/HLA-DRB3/TAP2/SLC7A5/TAPBP/HLA-DQB1/HLA-DPB1/HLA-DPA1",12
"GO:0030165","GO:0030165","PDZ domain binding","22/2695","84/18368",0.00406386717377419,0.0283545361169466,0.0216297106398321,"ATP2B4/ATP2B3/GJA1/SLC9A3R1/LIN7C/GIPC1/MAP2K2/SNTA1/EXOC4/SNTB1/CXADR/ACOX1/SRR/KIDINS220/ERC1/BAIAP2/DLG4/ADAM17/TBC1D10A/FZD7/PSEN1/FZD1",22
"GO:0005527","GO:0005527","macrolide binding","6/2695","12/18368",0.00412979034030127,0.0283545361169466,0.0216297106398321,"FKBP4/FKBP3/FKBP5/FKBP10/FKBP1A/FKBP2",6
"GO:0030955","GO:0030955","potassium ion binding","6/2695","12/18368",0.00412979034030127,0.0283545361169466,0.0216297106398321,"PKM/ATP1A2/ACAT1/PDXK/HDAC4/KCNA4",6
"GO:0034452","GO:0034452","dynactin binding","6/2695","12/18368",0.00412979034030127,0.0283545361169466,0.0216297106398321,"PAFAH1B1/GSK3B/HOOK3/SNX6/HTT/BICD1",6
"GO:0051721","GO:0051721","protein phosphatase 2A binding","11/2695","32/18368",0.00435388863793418,0.0297119915534175,0.0226652193209205,"STAT1/PPP2R2A/PPME1/STRN/ARPP19/AKT1/ENSA/STRN4/PTPN1/IGBP1/CTTNBP2NL",11
"GO:0030170","GO:0030170","pyridoxal phosphate binding","16/2695","55/18368",0.00446733882522097,0.0303025513084266,0.0231157164323419,"PYGB/PYGM/SHMT2/PSAT1/ABAT/PYGL/PDXK/NFS1/CBS/SRR/GPT/SDSL/SGPL1/PHYKPL/GAD1/SPTLC1",16
"GO:0001786","GO:0001786","phosphatidylserine binding","17/2695","60/18368",0.00463452522468102,0.0312483557065319,0.0238372050635973,"TLN1/HSPA8/ANXA6/ANXA2/HMGB1/APPL1/SCARB2/SCIN/CPNE1/THBS1/GSDMA/SMPD3/APPL2/OSBPL10/MARK1/SYT7/GSDMD",17
"GO:0016874","GO:0016874","ligase activity","37/2695","165/18368",0.00487267131469578,0.0324995750892929,0.0247916736214481,"MTHFD1/GLUL/PAICS/RTCB/CAD/FARSA/PC/SUCLG2/SLC27A1/MCCC2/SLC27A3/UBA2/GCLC/SUCLA2/TRIM25/UBA6/ACACA/PCCB/SUCLG1/IARS2/AARSD1/SARS2/UBA3/CTPS2/LARS2/NAE1/GCLM/ASS1/ACSBG1/ATG7/MOCS3/LIG3/NADSYN1/LIG1/ACSS2/ACSF3/AACS",37
"GO:0004030","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity","7/2695","16/18368",0.00490668540424493,0.0324995750892929,0.0247916736214481,"ALDH1L1/ALDH7A1/ALDH4A1/ALDH3A1/ALDH3A2/ALDH1A1/ALDH1A3",7
"GO:0017070","GO:0017070","U6 snRNA binding","7/2695","16/18368",0.00490668540424493,0.0324995750892929,0.0247916736214481,"SART3/LSM8/PRPF4/LSM2/LSM4/LARP7/LSM7",7
"GO:0070003","GO:0070003","threonine-type peptidase activity","9/2695","24/18368",0.00502974807462337,0.0328525637431008,0.0250609442033937,"PSMB5/PSMB1/PSMB2/PSMB8/PSMB7/PSMB6/ASRGL1/PSMB10/GGT7",9
"GO:0003756","GO:0003756","protein disulfide isomerase activity","8/2695","20/18368",0.00513503660638165,0.0328525637431008,0.0250609442033937,"PDIA3/P4HB/PDIA4/TXNDC5/ERP44/ITGB3/TMX3/PIGK",8
"GO:0016864","GO:0016864","intramolecular oxidoreductase activity, transposing S-S bonds","8/2695","20/18368",0.00513503660638165,0.0328525637431008,0.0250609442033937,"PDIA3/P4HB/PDIA4/TXNDC5/ERP44/ITGB3/TMX3/PIGK",8
"GO:0030506","GO:0030506","ankyrin binding","8/2695","20/18368",0.00513503660638165,0.0328525637431008,0.0250609442033937,"PLEC/SPTBN1/FLNC/SPTB/SPTBN4/PTPRC/CDH1/OBSCN",8
"GO:0031690","GO:0031690","adrenergic receptor binding","8/2695","20/18368",0.00513503660638165,0.0328525637431008,0.0250609442033937,"GNAS/SLC9A3R1/SH3GL1/C1QBP/DLG4/MAGI2/APLP1/ARRB1",8
"GO:0061608","GO:0061608","nuclear import signal receptor activity","8/2695","20/18368",0.00513503660638165,0.0328525637431008,0.0250609442033937,"KPNB1/KPNA3/NUTF2/TNPO2/KPNA2/TNPO3/KPNA6/IPO4",8
"GO:0051018","GO:0051018","protein kinase A binding","15/2695","51/18368",0.00519585393752256,0.0330538504726011,0.0252144919001987,"EZR/RDX/PRKAR1A/GSK3A/WASF2/GSK3B/PRKACA/ACBD3/PRKAR1B/PJA2/AKAP9/WASF3/CSK/ARFGEF1/C2orf88",15
"GO:0140678","GO:0140678","molecular function inhibitor activity","30/2695","128/18368",0.00547531479052268,0.0346359800793738,0.0264213889359344,"ANXA5/ANXA2/ANXA1/RNH1/CAMK2D/RPL5/RPS20/RPL23/NOTCH1/ABCE1/PPP1R12A/PRPSAP2/DYNLL1/RPL11/PURA/PHPT1/WNK1/PPP1R12C/SNCB/AMBP/FAF2/ANXA3/RPS15/ENSA/ITPR1/PACSIN3/DTX3L/APOC1/PIF1/ARRB1",30
"GO:0140677","GO:0140677","molecular function activator activity","34/2695","150/18368",0.00567961801753807,0.035727653004178,0.0272541505575481,"PARK7/APOE/GNAS/XRCC5/SH3PXD2B/TOR1AIP1/DDOST/GMFB/PDCD5/ATP1B2/DNAJB2/APOH/DNAJA1/PLAA/FYN/AHSA1/DNAJB1/CTSA/DNAJA2/DAD1/STX4/AKT1/DNAJC10/DNAJB6/DPM3/TAB1/TOR1AIP2/DTX3L/ALOX5AP/APOC1/BCAS3/MMP16/SH3PXD2A/GTF3C4",34
"GO:0004386","GO:0004386","helicase activity","35/2695","156/18368",0.00600204084602999,0.0375460999590543,0.0286413177214063,"ANXA1/EIF4A1/RUVBL2/XRCC5/EIF4A2/DDX3X/DHX15/DDX39A/G3BP1/DDX1/MCM4/MCM6/MCM3/DDX19B/SMARCA5/MCM5/DDX23/DDX46/DDX42/SMARCA2/SMARCA1/DDX21/GTF2F2/AQR/CHD3/RECQL/DHX30/SKIV2L/DHX38/DDX18/DHX29/RFC2/DDX56/ATRX/PIF1",35
"GO:0070273","GO:0070273","phosphatidylinositol-4-phosphate binding","10/2695","29/18368",0.00629621027356881,0.0391686893261795,0.0298790787044615,"OSBP/LANCL2/SNX3/GSDMA/ARFIP1/ARFIP2/PLA2G4A/SH3PXD2A/OBSCN/GSDMD",10
"GO:0004859","GO:0004859","phospholipase inhibitor activity","6/2695","13/18368",0.00672505837243294,0.0416066798206565,0.0317388527004354,"ANXA5/ANXA2/ANXA1/SNCB/ANXA3/APOC1",6
"GO:0034237","GO:0034237","protein kinase A regulatory subunit binding","9/2695","25/18368",0.00685131243248537,0.0419270532553181,0.0319832433919225,"EZR/WASF2/PRKACA/ACBD3/PJA2/AKAP9/WASF3/ARFGEF1/C2orf88",9
"GO:0035925","GO:0035925","mRNA 3'-UTR AU-rich region binding","9/2695","25/18368",0.00685131243248537,0.0419270532553181,0.0319832433919225,"KHSRP/ILF3/HNRNPD/NUDT21/ELAVL3/TIA1/ELAVL4/EXOSC4/CPSF1",9
"GO:0004721","GO:0004721","phosphoprotein phosphatase activity","38/2695","174/18368",0.00690513910669046,0.0420280358601808,0.0320602760230976,"PPP1CB/PPP2CA/PPP1CC/PPP1CA/PTPRF/PPP5C/PPP3CB/PPM1A/PTPRS/PPM1G/PHPT1/PTPRD/PPP2R5D/PTPN23/SBF1/PTPRA/PGAM5/TIMM50/UBLCP1/PPP2R5A/PTPRG/PDP1/PGP/PTPN9/PTPRJ/DUSP12/DUSP23/PTPRC/PTPN1/PTPN6/PALD1/PPP4R1/ILKAP/PPP6C/PPM1H/MTMR1/MTM1/MINPP1",38
"GO:0016790","GO:0016790","thiolester hydrolase activity","13/2695","43/18368",0.00698594078247714,0.0422637042102113,0.0322400510755655,"FASN/ESD/PPT1/LYPLA2/ACAA2/LYPLAL1/HIBCH/ABHD12/MBLAC2/ABHD10/ABHD16A/ACOT9/ACOT8",13
"GO:0003774","GO:0003774","cytoskeletal motor activity","27/2695","114/18368",0.00701892778624291,0.0422637042102113,0.0322400510755655,"DYNC1H1/MYH9/ACTC1/MYH10/MYH14/KIF5B/MYO5A/KIF21A/MYL6/KIF5C/KLC1/MYO6/KIF2A/SMC3/PIN1/MYH1/DYNLRB1/MYL6B/MYO9B/MYO5C/MYO1B/KIF3B/KIF13B/KIF1A/MYO1D/KIF4A/MYO1F",27
"GO:1990381","GO:1990381","ubiquitin-specific protease binding","8/2695","21/18368",0.00724294242175121,0.0426030449880876,0.0324989106387581,"CLTC/PARK7/SART3/RAD23A/SYVN1/DERL1/SUMO1/RHBDD2",8
"GO:0005149","GO:0005149","interleukin-1 receptor binding","7/2695","17/18368",0.00729717862744463,0.0426030449880876,0.0324989106387581,"TRIP6/IL1RAP/TOLLIP/IL36G/IL36RN/MYD88/IL1RN",7
"GO:0031489","GO:0031489","myosin V binding","7/2695","17/18368",0.00729717862744463,0.0426030449880876,0.0324989106387581,"RAB14/RAB11B/RAB6B/RAB10/RAB8A/RAB3D/RAB3C",7
"GO:0043024","GO:0043024","ribosomal small subunit binding","7/2695","17/18368",0.00729717862744463,0.0426030449880876,0.0324989106387581,"NPM1/DDX3X/NME1/EIF4B/ABCE1/LARP1/DHX29",7
"GO:0070064","GO:0070064","proline-rich region binding","7/2695","17/18368",0.00729717862744463,0.0426030449880876,0.0324989106387581,"ABI2/YAP1/BAIAP2/GIGYF2/CSK/ITSN1/CYLD",7
"GO:0045505","GO:0045505","dynein intermediate chain binding","11/2695","34/18368",0.00730229811962781,0.0426030449880876,0.0324989106387581,"DYNC1H1/PAFAH1B1/BAG3/DYNLRB1/DYNLL1/DYNLL2/HOOK3/DYNLT1/HTT/BICD1/DYNLT3",11
"GO:0016776","GO:0016776","phosphotransferase activity, phosphate group as acceptor","12/2695","39/18368",0.00806374718368689,0.0468029862310899,0.0357027547579409,"AK1/NME1/TJP2/PMVK/GUK1/AK4/CMPK1/DTYMK/AK2/NME3/AK5/DLG2",12
"GO:0019842","GO:0019842","vitamin binding","33/2695","148/18368",0.00821522703558673,0.0474376699593367,0.0361869109907626,"FASN/PYGB/TKT/PYGM/SHMT2/PSAT1/ABAT/PYGL/OGDH/PC/SEC14L2/RBP1/PDXK/PLOD1/PLOD3/NFS1/P4HA1/RBP4/ILVBL/CBS/SRR/CRABP2/PLOD2/C8G/EGLN1/GPT/SCLY/SDSL/RLBP1/SGPL1/PHYKPL/GAD1/SPTLC1",33
